item_id,user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image,image_top_1,deal_probability
5dcedc017dde,7e6765fab505,Ростовская область,Ростов-на-Дону,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,98-104 см (2-4 года),"Ветровка ino gerl, 104 р-р","Куртка ветровик на трикотажной мягкой подкладке, указан размер 104 . Внизу и в талии кулиски./
СЖМ",300.0,19,2017-03-22,Private,49cbe724ce8e4c7fce1ecd24bd30984c94a42833f0d6dfa2f96ea05206105814,97.0,0.0
5ddcd2f15a37,d8e7b1fb5d03,Челябинская область,Челябинск,Для дома и дачи,Ремонт и строительство,Сантехника и сауна,,,Железная ванная,из новостройки,1500.0,4,2017-03-21,Private,7faa0b584c32edba2725af058dea8d5c4c6f75aa21c55eaba8577fb0f1ee3ae3,1378.0,0.86521
5dfd4dc95cc8,c215d8d33874,Омская область,Омск,Личные вещи,Детская одежда и обувь,Для мальчиков,Трикотаж,134-140 см (8-10 лет),Толстовка,В отличном состоянии.На мальчика 7-9 лет .Покупали в Дружном мире,350.0,23,2017-03-27,Private,0e6c06cea1603a1716422513d0e5af0e1297276fcd2b45b4e1975cdbc01d9c72,61.0,0.0
5e106f91e5d5,5598f8603dfb,Нижегородская область,Нижний Новгород,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Рубашки и блузки,44–46 (M),Блузка женская М(44 размер),"Блузка новая. Бирку отрезала, ни разу не надевала, кроме фото. Без примерки 150р. Подойдёт на рост не менее 170см. Так как рукава хорошей длины. Фирма NewYorker. Забирать ц. Сормово. Звонить с 9-20.",200.0,19,2017-03-23,Private,8512beaa8399e181aff8c0fb5b773e04b62bc31d0742eed810a0f7c133ef0b11,415.0,0.0
5e162efc542a,93b315b7cf4b,Челябинская область,Челябинск,Животные,Кошки,Другая,,,Котик 2года ищет дом,"Ищем дом котику, ему около 2-3лет. Очень спокойный, ласковый и ненавязчивый, больше подойдет в семью без маленьких детей, будет валяться у вас в ногах на диване хоть целый день. Сам не лезет, деток не царапает, но и не играет с ними в подвижные игры. В лоток без промахов, из еды предпочитает натуральную. Был найден в подъезде, явно домашний, бывших хозяев не нашли. Отдаем по договору с ненавязчивым отслеживанием судьбы котика",200.0,72,2017-03-26,Company,05dbc430b04786ddf42f9fbe8a7f5cdef73cc8ba9cd7de268580a455ad018090,2054.0,0.0
5e1753fa959b,588f352f828d,Новосибирская область,Новосибирск,Личные вещи,Товары для детей и игрушки,Велосипеды и самокаты,,,Отдам велосипед,Отдам велосипед. Состояние на 3 но ездить можно. Затулинка,,128,2017-03-17,Private,a3836127ae9d11b60d9bba61b90e09362bb06ffefdfe16d0369b400896275698,2369.0,0.80323
5e22a206e820,5c75058be169,Свердловская область,Екатеринбург,Бытовая электроника,Телефоны,iPhone,,,iPhone 6 16гб,"Породам айфон 6 в идеальном состоянии! Носился в чехле! Покупал в 2016 году в ресторе ни каких ремонтов работает как часы! Тач в идеале работает! Коробка наушники, весь комплект!Продаю в связи покупкой нового телефона.",14500.0,2,2017-03-26,Private,26f448fbeed522ff8c918c0ef06d5e428c12d5b8ac4a073fd10463278b668fac,2918.0,0.33973000000000003
5e383187e9c2,6d5d2cb8b057,Саратовская область,Саратов,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Другое,,Одежда для беременных,"Летний комбинезон 200 р., короткое платьешко Insiti на купальник 200 р. За обе вещи 350 р. В идеальном состоянии, одеты пару раз. /
Также есть юбка, штаны и шорты для беременных. Фото пришлю. Цены договорные",350.0,14,2017-03-28,Private,b8630648133c82dd92596e0c187e940eca1ed2bbc5f2dff8c6fe8ea3e3cdc4e7,80.0,0.0
5e509719e891,6e5387ebee3b,Новосибирская область,Искитим,Личные вещи,Детская одежда и обувь,Для девочек,Платья и юбки,134-140 см (8-10 лет),Бальное платья,,1500.0,5,2017-03-19,Private,096664e69264a64ac9a36a521daf5ee6a82ac54438eac753e2ec907d12e4c33c,82.0,0.0
5e57c19f0c74,4be4a5756fe5,Владимирская область,Владимир,Услуги,Предложение услуг,"Транспорт, перевозки",Спецтехника,,Дт75,Услуги трактора дт —75. На длительный срок.,,18,2017-03-15,Private,,,0.25
5e68be64056a,bf5a9854bb9e,Татарстан,Казань,Личные вещи,Детская одежда и обувь,Для мальчиков,Трикотаж,134-140 см (8-10 лет),Джемпер sela,Джемпер как новый.Одели один раз.Очень красивый и стильный.Состав хлопок.,300.0,63,2017-03-22,Private,6fd48f16c699425ca83f77418361bb3aef53761594437ea3145994fe33250cbd,626.0,0.0
5e86fe138a01,20b6c7a227b6,Самарская область,Самара,Услуги,Предложение услуг,"Ремонт, строительство",Электрика,,Услуги электрика(под ключ)\сантехника,"Осуществляем надежный и качественный электромонтаж квартир, частных домов, офисов по всем правилам./
• Штрабление/
• Культура чистоты после выполненных нами работ. /
• Весь спектр услуг электромонтажных работ (квартира, офис, коттедж, магазин, дача, производственные помещения и т.п.)/
• Любая автоматизация в помещении. /
Электромонтаж под ключ:1-ком.кв от 7000 руб. /
_____________________ 2-ком.кв от 10000 руб. /
_____________________ 3-ком.кв от 13500 руб. /
/
Правильный электромонтаж, сделанный на совесть, обеспечит вам безопасность, а мастерам ночью крепкий сон без переживаний, поэтому очень-очень дешево, за счет потери качества мы не делаем. /
/
Вызов на устранение неисправности от 500 руб./
/
• Сантехнические работы – любой сложности! •/
/
• Монтаж / замена труб водопровода/
• Замена стояков (ХВС и ГВС)-отключаем Сами без ЖэУ/
• Замена / монтаж батарей, радиаторов/
• Установка / ремонт унитазов (устр.течи)/
/
• Увеличение напора (прочистка труб)/
• Замена крана/вентиля (нарезка резьб)/
• Устранение засоров, протечек/
/
• Установка: раковин, моек, фильтров,сифонов, душевых кабин, ванн,водонагревателей, полотенцесушителей, смесителей и т.д •/
• Цены озвучиваются *ДО*• начала работ /
• Быстро. Качественно. Договор. ГАРАНТИЯ/
/
Мастер на час-муж на час-бытовые услуги-сантехник на дом-вызов сантехника-установка счетчиков воды-монтаж водоснабжения-слесарь сантехник",500.0,3,2017-03-20,Private,b209f623133c94b47b78f5a747afa907b5b7bc52520cedc00186ada0af026231,2267.0,0.2
